feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label
0.6362155,0.036304373,0.817418,0.3766393,0.39893472,0.5720458,0.3420954,0.30023524,0.20496921,0.71882147,1.0
0.76861256,0.6081027,0.2360338,0.69475895,0.15785891,0.8782825,0.44632605,0.47586128,0.20414819,0.6155111,0.0
0.9850489,0.5891005,0.6523452,0.28848916,0.3258514,0.1963556,0.51460165,0.14797458,0.6184813,0.46531022,1.0
0.62431186,0.07072085,0.88405704,0.37858137,0.20693135,0.50078374,0.9298209,0.69428617,0.34008673,0.30384356,1.0
0.66128653,0.088804655,0.36541018,0.47867778,0.7605175,0.32551733,0.7921518,0.7826875,0.019463211,0.19041312,0.0
0.6533943,0.49604207,0.027636321,0.35964888,0.6257736,0.99168634,0.20687449,0.152719,0.36436847,0.5509126,0.0
0.66449934,0.36081475,0.22844164,0.0052244305,0.183447,0.10006356,0.24210986,0.32257447,0.0787384,0.40584597,1.0
0.16762608,0.58136755,0.3778774,0.6396521,0.7761544,0.084703,0.38247868,0.97777516,0.0023095962,0.458911,0.0
0.46890956,0.8237215,0.2902269,0.77603066,0.0022002226,0.49075,0.3193205,0.80815554,0.40294728,0.06987842,1.0
0.70838696,0.013222988,0.33441654,0.49833,0.74174243,0.31306392,0.104097456,0.8252565,0.009822662,0.87313116,1.0
0.10649754,0.12570095,0.16622886,0.14834301,0.79477906,0.8109814,0.16946799,0.11251762,0.5724806,0.699707,1.0
0.55903983,0.027689867,0.76608825,0.71419024,0.7172596,0.20721322,0.070282705,0.9972844,0.47779724,0.7262427,1.0
0.096417375,0.5049323,0.5040967,0.12285801,0.35160765,0.89146334,0.69021493,0.7316708,0.8782888,0.3102856,0.0
0.7899447,0.09653872,0.57754874,0.5341481,0.4311922,0.20916915,0.4275265,0.84428316,0.73070335,0.44060323,0.0
0.96758866,0.7852919,0.044260617,0.75073653,0.7185378,0.049220655,0.92655724,0.46703887,0.2391275,0.4482258,0.0
0.83378047,0.2505058,0.9140928,0.06473981,0.089357086,0.59932405,0.509797,0.6715051,0.04344593,0.26024237,0.0
0.70314467,0.34440157,0.3046547,0.81977695,0.79606307,0.74499094,0.6276254,0.9544051,0.021056997,0.1526431,0.0
0.45988828,0.28068984,0.29335934,0.98029625,0.044220485,0.025897872,0.93514484,0.16009004,0.04297728,0.45854527,0.0
0.8818906,0.30606472,0.93225145,0.86527616,0.2804179,0.4354392,0.92373806,0.123286776,0.061893336,0.1887196,0.0
0.22562127,0.17938901,0.031712066,0.71765894,0.16195194,0.45538896,0.12038836,0.36551812,0.3974676,0.912986,0.0
0.7053168,0.9061422,0.48909634,0.16934165,0.40963325,0.5936785,0.54124516,0.8963055,0.5923778,0.2566308,1.0
0.95258635,0.17392617,0.47643825,0.8876505,0.70992184,0.53538245,0.68782806,0.4377935,0.39680588,0.627838,1.0
0.7370082,0.93746024,0.8365455,0.9606925,0.11588612,0.98947346,0.20030178,0.080903925,0.6568105,0.6734873,0.0
0.97382224,0.7710237,0.39265832,0.6001054,0.60945433,0.7654187,0.581098,0.3864407,0.6814581,0.2401015,0.0
0.34955123,0.071631126,0.8162302,0.07099909,0.2987968,0.9256329,0.5594097,0.21787992,0.99288714,0.8807295,0.0
0.06818027,0.23028506,0.6422606,0.19880316,0.5371779,0.16586076,0.67270553,0.5312361,0.96943223,0.13381328,0.0
0.53072125,0.3117239,0.6126888,0.20325553,0.92539245,0.43792182,0.43177137,0.78632504,0.90751827,0.49397376,0.0
0.7712892,0.14394097,0.2524091,0.6929903,0.9267471,0.11720874,0.1343872,0.97522724,0.09123636,0.0428959,0.0
0.5317543,0.22441132,0.29762655,0.6178937,0.35124645,0.9956542,0.22822103,0.8652754,0.87522274,0.4375864,0.0
0.9973363,0.2828003,0.09106374,0.567195,0.0074717747,0.47416374,0.8368038,0.4197071,0.20399237,0.25565556,0.0
0.9138082,0.6622127,0.16131186,0.46319345,0.6145938,0.5051404,0.7850889,0.0062924526,0.28106436,0.5745907,1.0
0.5388998,0.1040802,0.17521611,0.7529587,0.5347855,0.6399674,0.8167522,0.58382666,0.3139494,0.5232503,1.0
0.1303917,0.27207723,0.6551304,0.041111,0.00085093407,0.88707244,0.9643288,0.90561265,0.21546157,0.7546578,1.0
0.456468,0.07094387,0.7949861,0.8081747,0.72197753,0.99655074,0.9921171,0.1794204,0.7954125,0.6598241,0.0
0.7264679,0.9909005,0.83661926,0.39151728,0.9374656,0.87516546,0.70623356,0.9369593,0.46226677,0.71325624,1.0
0.004087295,0.5685811,0.7236891,0.38301188,0.86791825,0.4850678,0.28255135,0.54944503,0.9055158,0.68244886,1.0
0.9500793,0.4476193,0.6584795,0.62839365,0.23912318,0.7445755,0.06799168,0.5751242,0.17801496,0.18834355,1.0
0.9798315,0.38452068,0.5196114,0.6651138,0.49829093,0.72587645,0.026030224,0.67670155,0.3243935,0.8793641,1.0
0.14340793,0.030643463,0.060951095,0.52218515,0.21524867,0.7531777,0.055526,0.2348289,0.8302416,0.045641158,0.0
0.7876128,0.11176506,0.842759,0.7840422,0.21875581,0.40197244,0.45800456,0.3937765,0.21103162,0.22615787,1.0
0.6906959,0.15155713,0.2819866,0.063025825,0.21810834,0.03780855,0.69833875,0.40442908,0.3776683,0.48563823,0.0
0.2612946,0.3603336,0.5909657,0.22452387,0.46196795,0.5749227,0.138094,0.30696994,0.5522123,0.4012598,0.0
0.7159946,0.23132178,0.47072372,0.82104605,0.14276932,0.8949279,0.4472459,0.4798403,0.6359084,0.5418336,1.0
0.8232501,0.1866401,0.12990463,0.26348466,0.99781334,0.098864414,0.53045183,0.77338076,0.8325962,0.9574247,0.0
0.9951669,0.55225617,0.24078684,0.51989645,0.7360322,0.4766677,0.2723102,0.822093,0.8291149,0.5506479,1.0
0.60156,0.5135342,0.78213733,0.8870782,0.0020119206,0.973627,0.34412074,0.39912733,0.3676832,0.8443634,1.0
0.7367926,0.1789109,0.40809354,0.0027267316,0.80311334,0.23628047,0.08301669,0.660769,0.2190956,0.54900765,0.0
0.1612049,0.7901083,0.9819735,0.10749206,0.8414126,0.48978955,0.051410865,0.5213076,0.48192292,0.891413,1.0
0.34039178,0.7574922,0.13230601,0.38850325,0.53935885,0.18152231,0.19777003,0.24534088,0.7427964,0.9434909,1.0
0.12715529,0.54793996,0.14710377,0.054255836,0.03945707,0.42890647,0.42532277,0.66419244,0.38993177,0.22971642,0.0
0.09630331,0.57115775,0.21733853,0.3771505,0.017530339,0.24904206,0.6510028,0.12313782,0.6613554,0.8604208,1.0
0.8693689,0.15739585,0.46733266,0.8945637,0.7299262,0.86638635,0.386893,0.49901268,0.89511406,0.4290137,1.0
0.6701677,0.42459077,0.7080065,0.6132248,0.44160348,0.549022,0.5981489,0.8790582,0.6768712,0.7137545,1.0
0.9699266,0.067661755,0.18761356,0.3181223,0.94606733,0.22855502,0.5650946,0.11776113,0.2706672,0.27610973,0.0
0.7084663,0.10882908,0.7569845,0.3035462,0.73347044,0.3665611,0.42640105,0.12583075,0.10684191,0.54184186,0.0
0.6370702,0.09213067,0.13943224,0.032442752,0.1624087,0.22257753,0.6907031,0.06521465,0.6874065,0.40542847,0.0
0.14295372,0.9823292,0.504269,0.29418427,0.05550517,0.31432164,0.6124562,0.24577291,0.56924146,0.2782781,0.0
0.044454426,0.41316625,0.35662028,0.24589016,0.52897185,0.38962284,0.94994545,0.6212291,0.35815415,0.2143367,1.0
0.6651239,0.9201287,0.6271131,0.82939225,0.68422866,0.9471815,0.40720892,0.7727252,0.50918597,0.04949147,1.0
0.01326224,0.42512345,0.6599744,0.86327255,0.03262316,0.9418441,0.8847605,0.87361723,0.6426698,0.46665806,1.0
0.80399394,0.2061742,0.29229158,0.1726933,0.9979818,0.19218129,0.70075095,0.46207228,0.033295285,0.081263535,1.0
0.92942834,0.74454266,0.5460098,0.2094648,0.0063561397,0.77264994,0.31229863,0.21404058,0.17231153,0.8087964,0.0
0.6206329,0.6413008,0.9254373,0.89179903,0.6804612,0.96102697,0.228961,0.019602234,0.9217068,0.26432797,1.0
0.973103,0.22403906,0.2784596,0.9094498,0.81265515,0.097391225,0.5754712,0.1577516,0.071671575,0.6123818,1.0
0.07805252,0.47189498,0.61451274,0.93910265,0.9212722,0.60745746,0.50271255,0.65039116,0.9249655,0.9909404,0.0
0.033090334,0.9695521,0.803186,0.07500484,0.80016786,0.6626329,0.90573794,0.4577973,0.50333846,0.8373133,1.0
0.4837878,0.5263679,0.24435888,0.33042252,0.28764838,0.04566322,0.5830338,0.8426515,0.77031267,0.24658564,1.0
0.5863097,0.49043065,0.81655395,0.35347992,0.03659695,0.8872758,0.67028046,0.18185847,0.20570415,0.39819986,0.0
0.47638825,0.33030015,0.5156705,0.8924503,0.6299607,0.36952916,0.86044306,0.69572306,0.59372383,0.5165182,0.0
0.08783705,0.59293514,0.39825928,0.550329,0.12406502,0.7861776,0.51195604,0.83093053,0.20681226,0.9380842,0.0
0.57818466,0.0756857,0.31371766,0.9826849,0.6133341,0.41974705,0.91569144,0.3612846,0.7471458,0.14626507,0.0
0.6971597,0.49143976,0.42462924,0.23160918,0.98745584,0.123619355,0.2034919,0.37741134,0.13112037,0.9353245,1.0
0.9103814,0.43819278,0.4924007,0.062090598,0.8393729,0.78048754,0.39328894,0.47708726,0.6593618,0.46557903,0.0
0.2731904,0.29748544,0.517313,0.99453104,0.48992568,0.05579742,0.93869543,0.3059709,0.039825376,0.072285764,1.0
0.1711346,0.6341564,0.36798608,0.91730005,0.79327357,0.32083684,0.9861158,0.6664988,0.01743876,0.46308824,0.0
0.91032386,0.29596034,0.9268664,0.6153632,0.58304363,0.3658271,0.9569236,0.43061617,0.63438624,0.6370854,0.0
0.6433934,0.3060428,0.8647415,0.59360355,0.3884456,0.32227436,0.11368474,0.6102425,0.78260744,0.4224658,1.0
0.91566086,0.12553565,0.4878893,0.64242584,0.5696041,0.8894943,0.68403345,0.8250331,0.6621259,0.34424347,1.0
0.27258378,0.34996134,0.40817815,0.8268075,0.71093607,0.82684237,0.9251364,0.81479716,0.9622776,0.94986147,1.0
0.32096177,0.39230707,0.5752058,0.6905462,0.46470568,0.787769,0.6320068,0.59587026,0.14539512,0.17131443,0.0
0.31328723,0.962475,0.07621035,0.9602512,0.47710723,0.43596125,0.84687984,0.83147615,0.13398401,0.8117444,1.0
0.5107034,0.3231271,0.10837923,0.59222776,0.7803315,0.88567454,0.9716191,0.12318852,0.396784,0.04867646,1.0
0.635744,0.8876696,0.6872631,0.38870913,0.7599239,0.99661297,0.0011220394,0.8280558,0.32627162,0.7470665,1.0
0.23704086,0.2018204,0.80959815,0.76738816,0.81122047,0.75734013,0.095862046,0.8828784,0.37761754,0.21966451,0.0
0.567567,0.34586474,0.7098698,0.6946186,0.85010743,0.9935586,0.79956394,0.14154898,0.7626428,0.56689954,0.0
0.5631812,0.33724564,0.16073298,0.17305194,0.057599507,0.8053498,0.7439484,0.8567286,0.7041431,0.167786,0.0
0.735959,0.5578519,0.108672954,0.90512234,0.9023171,0.6278642,0.41964123,0.2379241,0.09760053,0.8059995,0.0
0.96675307,0.014040632,0.4793613,0.106035784,0.41853905,0.5806128,0.42910066,0.017223483,0.98784477,0.92580426,0.0
0.7723731,0.4006809,0.6894902,0.70976835,0.34025463,0.039686512,0.6223145,0.94808376,0.7477873,0.2279874,1.0
0.5558103,0.39021474,0.5465005,0.72405946,0.48671716,0.91231626,0.6921147,0.35231885,0.61233383,0.4553767,0.0
0.7920308,0.0074495776,0.5855655,0.023491401,0.9793344,0.50753254,0.2787995,0.11069951,0.34169522,0.6340792,0.0
0.97288835,0.09440034,0.210237,0.27694333,0.76600415,0.07897341,0.8943973,0.218987,0.7180276,0.76055175,1.0
0.8930837,0.20753892,0.7232677,0.35307598,0.3882871,0.50831205,0.13117373,0.35872453,0.94048935,0.18062873,0.0
0.31516394,0.80727834,0.24997869,0.16479042,0.19051449,0.9856764,0.4133076,0.39596733,0.757018,0.06273968,1.0
0.16953784,0.7198801,0.31965128,0.70167834,0.022860344,0.5903596,0.5442457,0.14485638,0.118735865,0.9281542,0.0
0.5050169,0.049900528,0.14855784,0.6725528,0.47676444,0.5976628,0.45827508,0.925515,0.8252487,0.9801445,0.0
0.93923295,0.7286979,0.052530423,0.99910176,0.4733187,0.060997035,0.9914233,0.5703767,0.459004,0.019789431,0.0
0.42840117,0.18327075,0.718949,0.007866902,0.5330357,0.04371622,0.71483,0.9530195,0.043320548,0.10308416,1.0
0.515593,0.9824621,0.41145673,0.6155729,0.7616533,0.9279201,0.17701665,0.911426,0.62642425,0.8056069,1.0
0.29555523,0.500101,0.20895919,0.8546041,0.20457909,0.5483268,0.41791323,0.049589515,0.41214764,0.7843974,1.0
0.5289325,0.3047969,0.44541332,0.7742656,0.66815376,0.11090324,0.5312466,0.19869524,0.9784073,0.73862535,1.0
0.0810008,0.24822927,0.07812568,0.37009636,0.8226845,0.06675555,0.1653572,0.26744524,0.6240803,0.97468346,1.0
0.8227321,0.20092651,0.7100628,0.5563877,0.49162787,0.9083858,0.58812976,0.13720967,0.16496779,0.9219734,1.0
0.080205195,0.1379141,0.65311366,0.22433741,0.8260991,0.41600648,0.48239982,0.12863816,0.02816361,0.7592362,0.0
0.073989704,0.640159,0.53753144,0.51849055,0.29968503,0.75602865,0.40061355,0.15125456,0.05604314,0.34254798,1.0
0.608055,0.22032209,0.7422048,0.108725816,0.47196475,0.53670424,0.8210121,0.11794768,0.0016749941,0.5337097,1.0
0.15072507,0.57169336,0.032902807,0.49067503,0.39074,0.15624738,0.46784723,0.4771694,0.067881435,0.6769078,1.0
0.9137,0.6134427,0.6271913,0.7484031,0.9360706,0.982477,0.49268487,0.94500786,0.35924265,0.7276448,0.0
0.9367957,0.016232777,0.92054325,0.8850501,0.2054858,0.4097136,0.12291964,0.7471868,0.77741355,0.8809419,0.0
0.44145197,0.6300615,0.84364754,0.09337832,0.11915817,0.81778467,0.44196948,0.8028694,0.00015038108,0.11502808,0.0
0.36834326,0.3976572,0.8337579,0.5097825,0.9179645,0.4246977,0.06696385,0.45796204,0.41100878,0.54945725,1.0
0.63982916,0.05890447,0.61752945,0.13227367,0.43181318,0.89233017,0.13383652,0.2087595,0.42301875,0.06039387,0.0
0.2862766,0.077469125,0.47704363,0.57337874,0.74928236,0.92323935,0.4376209,0.62780994,0.06006829,0.47531384,1.0
0.87000734,0.59227866,0.37510142,0.08924627,0.49858588,0.9187033,0.073894225,0.5308714,0.4263233,0.75946385,0.0
0.15115048,0.17119528,0.7160044,0.6799575,0.5176828,0.004558071,0.8556648,0.9873977,0.6674442,0.93322796,1.0
0.7578146,0.6841619,0.3512635,0.07965966,0.03217089,0.45056152,0.45953575,0.38618523,0.029923014,0.19934523,1.0
0.1365145,0.012738601,0.6191336,0.09894597,0.14838953,0.09911317,0.7646654,0.8833784,0.11879403,0.61566496,0.0
0.61968863,0.2813265,0.5885132,0.43328175,0.10764525,0.95824707,0.6786354,0.9539595,0.15102331,0.7941537,1.0
0.4206258,0.9296861,0.686991,0.14716545,0.032474577,0.12562224,0.71268976,0.010541814,0.4782645,0.5530533,0.0
0.8122676,0.44659486,0.005486695,0.21878219,0.04755429,0.9809524,0.6384223,0.0019200277,0.038529195,0.22552203,1.0
0.7788555,0.39901918,0.5053625,0.87250876,0.8912429,0.4278382,0.7601595,0.23417582,0.1751864,0.9762943,1.0
0.638201,0.6572875,0.8778379,0.027034402,0.28588837,0.71917003,0.4546232,0.94286895,0.4505745,0.12703222,1.0
0.9073003,0.0051167724,0.7587635,0.008337658,0.46321505,0.2055467,0.95166284,0.3967405,0.030952824,0.7767944,1.0
0.31658396,0.63945836,0.40522805,0.43851408,0.26379645,0.7883326,0.4637205,0.039617497,0.9447672,0.4969208,1.0
0.48597196,0.34645066,0.6351478,0.4015426,0.74947935,0.87658256,0.48973146,0.6525523,0.295537,0.6254028,1.0
0.6352394,0.51197493,0.15984605,0.72530985,0.31966412,0.3882148,0.85154384,0.68112504,0.0826709,0.5653791,0.0
0.08692011,0.6454565,0.3946523,0.81299895,0.78017884,0.99970835,0.2991703,0.1750788,0.18531823,0.598919,1.0
0.33454415,0.9068548,0.07935625,0.7648168,0.48971066,0.6374334,0.5878242,0.5302586,0.69834733,0.54570633,0.0
0.9224717,0.5516776,0.91966575,0.8063351,0.8475478,0.8972875,0.20255642,0.34255463,0.89937395,0.14921479,1.0
0.49014488,0.10474855,0.15254681,0.5888893,0.3961015,0.42369214,0.50813144,0.6607279,0.49932948,0.34177238,1.0
0.19280848,0.46447313,0.37555304,0.81544524,0.015297186,0.5703978,0.6184593,0.98789656,0.88536423,0.5175673,0.0
0.28851545,0.010185,0.24078079,0.8474354,0.97325623,0.7010542,0.6038542,0.60623413,0.64990765,0.0017891186,0.0
0.3699584,0.32927883,0.97793317,0.000726699,0.7363447,0.4052869,0.06476037,0.36095285,0.1278488,0.037359964,1.0
0.6834531,0.024684574,0.011964104,0.42598403,0.13056535,0.44612762,0.36603433,0.10227735,0.63970715,0.64972216,1.0
0.6446779,0.86463,0.0067737405,0.027735021,0.5231653,0.46601552,0.99056745,0.35753608,0.3891042,0.83570635,1.0
0.6230922,0.07107512,0.057659294,0.5285518,0.39677235,0.7354313,0.6280622,0.0003065372,0.016877657,0.83971447,0.0
0.16458517,0.5695955,0.9404968,0.9666066,0.84425277,0.8889232,0.90505874,0.07655581,0.8572428,0.41573212,0.0
0.042665653,0.5331711,0.11670405,0.079114474,0.46757883,0.314769,0.8813177,0.31559083,0.8225763,0.004891215,1.0
0.94920856,0.054329023,0.26288337,0.024886569,0.95935494,0.051685117,0.34900305,0.6638403,0.3220158,0.0074867406,1.0
0.24057253,0.71469265,0.37827843,0.8202853,0.73898,0.58598655,0.09447532,0.9819994,0.52067286,0.26017928,1.0
0.60213464,0.70677984,0.4675045,0.641831,0.10804012,0.8740656,0.68072516,0.77298695,0.11373506,0.51930267,0.0
0.69259477,0.52228284,0.099208996,0.060659193,0.6160162,0.7968913,0.99662906,0.56821746,0.22949734,0.40507656,1.0
0.10663965,0.41387066,0.8401673,0.39019972,0.051733576,0.16591142,0.6696777,0.6912255,0.19804175,0.81014156,1.0
0.28085563,0.55571526,0.30770564,0.693117,0.3756751,0.7618069,0.4834261,0.64027023,0.92605317,0.4353448,0.0
0.550645,0.18911779,0.6934323,0.21270745,0.6899582,0.92318344,0.94130087,0.8018282,0.5391446,0.8372185,0.0
0.4577597,0.3769177,0.7023351,0.2073241,0.07427954,0.36602664,0.34063536,0.1205241,0.8545623,0.6681478,1.0
0.025791163,0.5401596,0.15380318,0.51122016,0.7712526,0.4130536,0.5968649,0.54643893,0.57760584,0.47811714,1.0
0.16703196,0.24161427,0.89404935,0.7382065,0.9828658,0.054130077,0.3165721,0.9592877,0.4393788,0.60433745,0.0
0.5697414,0.1406894,0.7311043,0.0583126,0.5379629,0.55263776,0.20184845,0.7504242,0.8961768,0.979068,0.0
0.026816936,0.3097249,0.9248238,0.050505407,0.2720252,0.53338856,0.7401971,0.22805642,0.3003442,0.19453843,0.0
0.44306207,0.5043461,0.89922696,0.7707544,0.715345,0.57266974,0.3285802,0.07007694,0.2588076,0.19468726,0.0
0.22789727,0.22677489,0.43054667,0.3807149,0.33704677,0.88123757,0.20273742,0.16365367,0.076002896,0.9248602,0.0
0.19434631,0.572268,0.3737178,0.55529976,0.6425663,0.84007704,0.507263,0.3272407,0.18107992,0.606817,0.0
0.1320044,0.8558071,0.027789488,0.84529984,0.21924663,0.48785785,0.7305207,0.7841668,0.4017798,0.49945477,0.0
0.029572658,0.34402606,0.26157886,0.39006907,0.30089337,0.1597398,0.9417303,0.42927882,0.6378027,0.92676115,0.0
0.5724738,0.12699917,0.7885814,0.77466404,0.40460974,0.5393936,0.42488602,0.22424446,0.7629217,0.744435,1.0
0.64705586,0.4556405,0.46480602,0.29844385,0.2657246,0.8489714,0.8593742,0.015344878,0.71960634,0.3299221,1.0
0.91934735,0.24212015,0.33540314,0.7473361,0.07409936,0.70803905,0.6746788,0.30402166,0.7127693,0.9029247,0.0
0.80394125,0.51784235,0.1324455,0.8923392,0.48971808,0.40787753,0.54775316,0.21354763,0.33619115,0.7355055,0.0
0.56347436,0.76227885,0.7619646,0.7535794,0.14418861,0.65020144,0.48017994,0.062090952,0.8350538,0.21971518,1.0
0.012940277,0.6434369,0.17210531,0.061706673,0.93377095,0.1484786,0.52004933,0.3672993,0.0447406,0.31435376,1.0
0.3504704,0.49343768,0.7067346,0.99997795,0.51857126,0.94275314,0.527451,0.5936823,0.13906702,0.5708258,0.0
0.26056203,0.27404842,0.43387765,0.65373826,0.6173297,0.30627564,0.028751621,0.24404658,0.45283106,0.90951544,1.0
0.6103628,0.8775079,0.59402746,0.44316745,0.3285818,0.9700932,0.47824872,0.3592467,0.9077282,0.8118644,1.0
0.58873945,0.56606424,0.49735063,0.09631765,0.6874972,0.37553355,0.017022276,0.7260557,0.12930702,0.79791665,0.0
0.25956556,0.5864076,0.56976414,0.17687018,0.43903735,0.8190377,0.97197974,0.018165087,0.14665419,0.61743957,0.0
0.0025131062,0.75799,0.58301294,0.67286456,0.6242409,0.5990138,0.102412395,0.23522475,0.46391743,0.3343905,1.0
0.78306055,0.675273,0.3114704,0.95108926,0.6442419,0.84662515,0.9045853,0.19763325,0.39773118,0.060968958,1.0
0.14782114,0.58746624,0.5171332,0.43752345,0.7169624,0.26590654,0.4144471,0.93821627,0.56709033,0.6814335,1.0
0.74549717,0.44671434,0.43080947,0.47020432,0.8620197,0.3636156,0.88528204,0.040916834,0.25283515,0.8973888,0.0
0.93277097,0.20767492,0.21715976,0.75424594,0.36146545,0.20565587,0.22723539,0.30418426,0.83298796,0.45637766,1.0
0.1270886,0.37153608,0.3231678,0.076101705,0.82329154,0.73135054,0.4355621,0.70154285,0.3387094,0.935836,1.0
0.5007817,0.111202925,0.47518194,0.3601308,0.03410419,0.3497098,0.97634083,0.25964937,0.7240028,0.15413985,1.0
0.16932048,0.29649097,0.014614721,0.48364535,0.9698255,0.28153092,0.6698276,0.84428114,0.93945605,0.025326332,0.0
0.8451184,0.08139959,0.31338668,0.7426521,0.36823958,0.056515627,0.743245,0.5567661,0.46526024,0.4135569,0.0
0.62815565,0.91704965,0.42045966,0.38761407,0.36126682,0.19919072,0.8327632,0.23016158,0.5544116,0.7813414,1.0
0.025794482,0.5035141,0.40221834,0.07278305,0.81872433,0.40298626,0.37270272,0.67341685,0.44347638,0.3720841,0.0
0.5624416,0.3612358,0.7536368,0.75828516,0.7550406,0.7903458,0.5434725,0.8200677,0.26848358,0.91439414,0.0
0.40203634,0.53021574,0.16624516,0.035043996,0.09175485,0.0021782327,0.7706258,0.75963223,0.41675663,0.6086339,1.0
0.15004428,0.8445495,0.6210661,0.35236624,0.8562891,0.7106285,0.41827703,0.36312148,0.20151514,0.17478877,0.0
0.45148408,0.36997575,0.061387904,0.31014904,0.13373941,0.80208427,0.47821614,0.18414941,0.16143146,0.81863254,0.0
0.55678874,0.5029167,0.44799903,0.7445023,0.55031806,0.11932614,0.06945753,0.26787335,0.973264,0.081673004,1.0
0.5379904,0.9208592,0.07685648,0.19025844,0.62098825,0.013831372,0.92625177,0.10736093,0.0604263,0.19222975,1.0
0.6103449,0.94106376,0.47907493,0.5352699,0.44308034,0.5363473,0.26935273,0.6949268,0.7099286,0.52084106,1.0
0.8595084,0.66079676,0.4934955,0.84211326,0.58432055,0.076002434,0.80260813,0.84559035,0.048076097,0.77041584,0.0
0.98085886,0.7907331,0.39787945,0.7177294,0.29217422,0.6577466,0.51752096,0.6622274,0.4138358,0.15416755,1.0
0.42104304,0.47740912,0.67786175,0.28451368,0.6456508,0.2338375,0.7649087,0.7221116,0.117748305,0.5926549,0.0
0.08805003,0.9691243,0.33923963,0.02026115,0.503615,0.12186267,0.6509428,0.7310061,0.859266,0.8886435,0.0
0.30944952,0.35775974,0.9744729,0.4339218,0.40470585,0.9253606,0.18730234,0.47407576,0.48542598,0.74252826,0.0
0.4354135,0.8632221,0.67024696,0.9309675,0.26202118,0.8124025,0.11677321,0.80193007,0.84872925,0.40659648,0.0
0.7000138,0.96870244,0.1849339,0.61814094,0.04743053,0.33860368,0.14118679,0.536783,0.6032159,0.98940575,0.0
0.9668025,0.88266134,0.5674813,0.88606286,0.35491782,0.20093125,0.5260454,0.5312093,0.9100716,0.0057362476,0.0
0.8555515,0.6082355,0.9396445,0.74521595,0.36625946,0.6347992,0.36971965,0.9215655,0.019684758,0.55479014,1.0
0.5073314,0.19013956,0.42814666,0.29689202,0.67040986,0.7531287,0.7713957,0.39435193,0.19138935,0.2940501,0.0
0.53473413,0.6153026,0.794873,0.7197364,0.1743699,0.743991,0.1151107,0.9177545,0.68977004,0.11191337,0.0
0.83657783,0.67841893,0.71189713,0.48742887,0.6047052,0.4281136,0.56750953,0.78979117,0.19976442,0.87589604,1.0
0.30600902,0.14756651,0.6345491,0.5244098,0.2915335,0.6281707,0.7143519,0.272588,0.11664084,0.5103051,0.0
0.2829793,0.32522514,0.49396893,0.73120046,0.01495998,0.47821736,0.12349014,0.8532278,0.25977674,0.40400344,1.0
0.04742345,0.14914279,0.0017897903,0.3600353,0.8106878,0.5757784,0.83990616,0.1754583,0.6773416,0.74585754,0.0
0.34400088,0.11429768,0.74220276,0.52147055,0.46973133,0.83711004,0.49290612,0.29497546,0.74843174,0.26984718,1.0
0.2762855,0.2087348,0.103387326,0.8015756,0.7006849,0.3832132,0.72498447,0.9612458,0.4662486,0.48828536,1.0
0.5290608,0.26656017,0.24800406,0.48838472,0.50073045,0.28928196,0.58231294,0.77079135,0.68957865,0.14710847,1.0
0.64239174,0.0034182896,0.39269677,0.46102786,0.7955568,0.8800939,0.7181977,0.7752522,0.9316138,0.48454714,1.0
0.27972022,0.37014088,0.42862386,0.31615326,0.30371413,0.98268986,0.9923269,0.64292806,0.80979383,0.72114486,0.0
0.68211174,0.14650819,0.1367218,0.8858399,0.014267127,0.67976385,0.8047853,0.71791303,0.14440927,0.640504,0.0
0.12348677,0.46224728,0.65483254,0.37187004,0.5172458,0.94695455,0.31038964,0.1750099,0.9075651,0.48325372,1.0
0.4963566,0.9535626,0.26780766,0.7964777,0.5601559,0.69001776,0.4706436,0.38385883,0.1440602,0.9875002,0.0
0.7272011,0.45506948,0.49291775,0.0002538427,0.029607506,0.80757666,0.046169695,0.7717126,0.71336406,0.6793239,0.0
0.5445058,0.3473282,0.97259814,0.9107376,0.47431493,0.17541997,0.2345776,0.014016173,0.87227523,0.36341387,0.0
0.4858199,0.52645326,0.7931333,0.6151297,0.06928097,0.37709597,0.45626852,0.718236,0.7840426,0.005162746,1.0
0.5986645,0.02974505,0.8354552,0.24003936,0.33313122,0.23294142,0.86777294,0.30068448,0.74212134,0.6129687,0.0
0.8627215,0.19776113,0.51722157,0.8336702,0.610598,0.0122548025,0.2535641,0.6843476,0.61158913,0.89648265,0.0
0.92551804,0.80031556,0.183639,0.37199607,0.9646856,0.4838259,0.3339987,0.96199745,0.6995192,0.69644254,0.0
0.41236457,0.093512595,0.98349553,0.08480088,0.66596884,0.05110928,0.014322948,0.009938385,0.9424345,0.46216202,0.0
0.60202974,0.14132074,0.48773286,0.51880336,0.15264344,0.45802668,0.8865181,0.5751979,0.18595335,0.9553214,0.0
0.89284736,0.9270068,0.78091717,0.56135964,0.7757679,0.6194136,0.0056944555,0.11628213,0.10954565,0.55386317,0.0
0.69573504,0.9393526,0.90122765,0.5978344,0.5712136,0.06831469,0.77121156,0.265959,0.91791636,0.22120556,0.0
0.6963224,0.112293534,0.49388248,0.1489809,0.8426854,0.6140071,0.9772403,0.14102453,0.8561011,0.73431015,1.0
